sub_path,target
output/preprocessed_image\M\M421.jpg,12.0
output/preprocessed_image\P\P117.jpg,15.0
output/preprocessed_image\U\U57.jpg,20.0
output/preprocessed_image\G\G203.jpg,6.0
output/preprocessed_image\nothing\nothing455.jpg,26.0
output/preprocessed_image\R\R149.jpg,17.0
output/preprocessed_image\L\L92.jpg,11.0
output/preprocessed_image\F\F54.jpg,5.0
output/preprocessed_image\nothing\nothing214.jpg,26.0
output/preprocessed_image\J\J305.jpg,9.0
output/preprocessed_image\S\S302.jpg,18.0
output/preprocessed_image\F\F297.jpg,5.0
output/preprocessed_image\R\R481.jpg,17.0
output/preprocessed_image\A\A220.jpg,0.0
output/preprocessed_image\X\X383.jpg,23.0
output/preprocessed_image\U\U113.jpg,20.0
output/preprocessed_image\B\B338.jpg,1.0
output/preprocessed_image\J\J30.jpg,9.0
output/preprocessed_image\C\C275.jpg,2.0
output/preprocessed_image\E\E490.jpg,4.0
output/preprocessed_image\T\T301.jpg,19.0
output/preprocessed_image\J\J137.jpg,9.0
output/preprocessed_image\G\G490.jpg,6.0
output/preprocessed_image\S\S484.jpg,18.0
output/preprocessed_image\M\M194.jpg,12.0
output/preprocessed_image\nothing\nothing309.jpg,26.0
output/preprocessed_image\H\H188.jpg,7.0
output/preprocessed_image\H\H136.jpg,7.0
output/preprocessed_image\R\R31.jpg,17.0
output/preprocessed_image\E\E132.jpg,4.0
output/preprocessed_image\M\M14.jpg,12.0
output/preprocessed_image\E\E478.jpg,4.0
output/preprocessed_image\G\G62.jpg,6.0
output/preprocessed_image\X\X43.jpg,23.0
output/preprocessed_image\R\R454.jpg,17.0
output/preprocessed_image\S\S55.jpg,18.0
output/preprocessed_image\F\F101.jpg,5.0
output/preprocessed_image\M\M380.jpg,12.0
output/preprocessed_image\O\O125.jpg,14.0
output/preprocessed_image\D\D251.jpg,3.0
output/preprocessed_image\V\V280.jpg,21.0
output/preprocessed_image\G\G398.jpg,6.0
output/preprocessed_image\H\H191.jpg,7.0
output/preprocessed_image\nothing\nothing144.jpg,26.0
output/preprocessed_image\Z\Z345.jpg,25.0
output/preprocessed_image\X\X357.jpg,23.0
output/preprocessed_image\H\H269.jpg,7.0
output/preprocessed_image\M\M391.jpg,12.0
output/preprocessed_image\nothing\nothing425.jpg,26.0
output/preprocessed_image\X\X26.jpg,23.0
output/preprocessed_image\N\N292.jpg,13.0
output/preprocessed_image\O\O380.jpg,14.0
output/preprocessed_image\E\E446.jpg,4.0
output/preprocessed_image\K\K464.jpg,10.0
output/preprocessed_image\D\D321.jpg,3.0
output/preprocessed_image\C\C252.jpg,2.0
output/preprocessed_image\E\E258.jpg,4.0
output/preprocessed_image\B\B43.jpg,1.0
output/preprocessed_image\D\D240.jpg,3.0
output/preprocessed_image\X\X480.jpg,23.0
output/preprocessed_image\M\M377.jpg,12.0
output/preprocessed_image\V\V31.jpg,21.0
output/preprocessed_image\R\R175.jpg,17.0
output/preprocessed_image\J\J75.jpg,9.0
output/preprocessed_image\O\O122.jpg,14.0
output/preprocessed_image\I\I290.jpg,8.0
output/preprocessed_image\N\N483.jpg,13.0
output/preprocessed_image\Z\Z473.jpg,25.0
output/preprocessed_image\K\K325.jpg,10.0
output/preprocessed_image\R\R113.jpg,17.0
output/preprocessed_image\nothing\nothing355.jpg,26.0
output/preprocessed_image\P\P455.jpg,15.0
output/preprocessed_image\K\K220.jpg,10.0
output/preprocessed_image\X\X188.jpg,23.0
output/preprocessed_image\B\B472.jpg,1.0
output/preprocessed_image\P\P90.jpg,15.0
output/preprocessed_image\A\A180.jpg,0.0
output/preprocessed_image\E\E269.jpg,4.0
output/preprocessed_image\L\L275.jpg,11.0
output/preprocessed_image\X\X496.jpg,23.0
output/preprocessed_image\C\C8.jpg,2.0
output/preprocessed_image\E\E412.jpg,4.0
output/preprocessed_image\W\W264.jpg,22.0
output/preprocessed_image\Z\Z197.jpg,25.0
output/preprocessed_image\S\S478.jpg,18.0
output/preprocessed_image\M\M491.jpg,12.0
output/preprocessed_image\T\T238.jpg,19.0
output/preprocessed_image\F\F37.jpg,5.0
output/preprocessed_image\R\R283.jpg,17.0
output/preprocessed_image\O\O131.jpg,14.0
output/preprocessed_image\E\E14.jpg,4.0
output/preprocessed_image\I\I53.jpg,8.0
output/preprocessed_image\O\O226.jpg,14.0
output/preprocessed_image\S\S215.jpg,18.0
output/preprocessed_image\K\K460.jpg,10.0
output/preprocessed_image\O\O268.jpg,14.0
output/preprocessed_image\D\D424.jpg,3.0
output/preprocessed_image\J\J318.jpg,9.0
output/preprocessed_image\N\N333.jpg,13.0
output/preprocessed_image\G\G187.jpg,6.0
output/preprocessed_image\N\N114.jpg,13.0
output/preprocessed_image\Y\Y350.jpg,24.0
output/preprocessed_image\W\W494.jpg,22.0
output/preprocessed_image\Y\Y183.jpg,24.0
output/preprocessed_image\A\A474.jpg,0.0
output/preprocessed_image\H\H200.jpg,7.0
output/preprocessed_image\E\E358.jpg,4.0
output/preprocessed_image\Q\Q49.jpg,16.0
output/preprocessed_image\U\U13.jpg,20.0
output/preprocessed_image\D\D460.jpg,3.0
output/preprocessed_image\J\J241.jpg,9.0
output/preprocessed_image\N\N58.jpg,13.0
output/preprocessed_image\W\W49.jpg,22.0
output/preprocessed_image\A\A213.jpg,0.0
output/preprocessed_image\P\P412.jpg,15.0
output/preprocessed_image\S\S410.jpg,18.0
output/preprocessed_image\H\H292.jpg,7.0
output/preprocessed_image\J\J273.jpg,9.0
output/preprocessed_image\D\D246.jpg,3.0
output/preprocessed_image\R\R101.jpg,17.0
output/preprocessed_image\N\N36.jpg,13.0
output/preprocessed_image\H\H402.jpg,7.0
output/preprocessed_image\N\N15.jpg,13.0
output/preprocessed_image\J\J89.jpg,9.0
output/preprocessed_image\J\J390.jpg,9.0
output/preprocessed_image\T\T307.jpg,19.0
output/preprocessed_image\V\V317.jpg,21.0
output/preprocessed_image\Z\Z340.jpg,25.0
output/preprocessed_image\M\M499.jpg,12.0
output/preprocessed_image\V\V415.jpg,21.0
output/preprocessed_image\A\A116.jpg,0.0
output/preprocessed_image\I\I443.jpg,8.0
output/preprocessed_image\I\I143.jpg,8.0
output/preprocessed_image\G\G410.jpg,6.0
output/preprocessed_image\A\A236.jpg,0.0
output/preprocessed_image\J\J443.jpg,9.0
output/preprocessed_image\V\V186.jpg,21.0
output/preprocessed_image\L\L390.jpg,11.0
output/preprocessed_image\S\S138.jpg,18.0
output/preprocessed_image\R\R373.jpg,17.0
output/preprocessed_image\M\M453.jpg,12.0
output/preprocessed_image\F\F421.jpg,5.0
output/preprocessed_image\Y\Y129.jpg,24.0
output/preprocessed_image\L\L354.jpg,11.0
output/preprocessed_image\L\L251.jpg,11.0
output/preprocessed_image\J\J184.jpg,9.0
output/preprocessed_image\A\A134.jpg,0.0
output/preprocessed_image\M\M107.jpg,12.0
output/preprocessed_image\M\M10.jpg,12.0
output/preprocessed_image\X\X47.jpg,23.0
output/preprocessed_image\Z\Z274.jpg,25.0
output/preprocessed_image\O\O306.jpg,14.0
output/preprocessed_image\Z\Z379.jpg,25.0
output/preprocessed_image\V\V394.jpg,21.0
output/preprocessed_image\A\A203.jpg,0.0
output/preprocessed_image\V\V482.jpg,21.0
output/preprocessed_image\Y\Y278.jpg,24.0
output/preprocessed_image\P\P65.jpg,15.0
output/preprocessed_image\D\D253.jpg,3.0
output/preprocessed_image\J\J56.jpg,9.0
output/preprocessed_image\P\P236.jpg,15.0
output/preprocessed_image\C\C71.jpg,2.0
output/preprocessed_image\G\G138.jpg,6.0
output/preprocessed_image\D\D286.jpg,3.0
output/preprocessed_image\A\A300.jpg,0.0
output/preprocessed_image\J\J39.jpg,9.0
output/preprocessed_image\H\H366.jpg,7.0
output/preprocessed_image\E\E136.jpg,4.0
output/preprocessed_image\N\N82.jpg,13.0
output/preprocessed_image\R\R170.jpg,17.0
output/preprocessed_image\P\P491.jpg,15.0
output/preprocessed_image\V\V166.jpg,21.0
output/preprocessed_image\Q\Q177.jpg,16.0
output/preprocessed_image\F\F401.jpg,5.0
output/preprocessed_image\E\E305.jpg,4.0
output/preprocessed_image\C\C74.jpg,2.0
output/preprocessed_image\B\B52.jpg,1.0
output/preprocessed_image\nothing\nothing194.jpg,26.0
output/preprocessed_image\A\A90.jpg,0.0
output/preprocessed_image\B\B187.jpg,1.0
output/preprocessed_image\J\J302.jpg,9.0
output/preprocessed_image\P\P8.jpg,15.0
output/preprocessed_image\H\H319.jpg,7.0
output/preprocessed_image\D\D224.jpg,3.0
output/preprocessed_image\Y\Y418.jpg,24.0
output/preprocessed_image\Y\Y20.jpg,24.0
output/preprocessed_image\O\O71.jpg,14.0
output/preprocessed_image\Z\Z49.jpg,25.0
output/preprocessed_image\Y\Y381.jpg,24.0
output/preprocessed_image\W\W153.jpg,22.0
output/preprocessed_image\Y\Y85.jpg,24.0
output/preprocessed_image\C\C220.jpg,2.0
output/preprocessed_image\U\U456.jpg,20.0
output/preprocessed_image\U\U464.jpg,20.0
output/preprocessed_image\H\H3.jpg,7.0
output/preprocessed_image\W\W67.jpg,22.0
output/preprocessed_image\R\R77.jpg,17.0
output/preprocessed_image\D\D124.jpg,3.0
output/preprocessed_image\K\K263.jpg,10.0
output/preprocessed_image\V\V44.jpg,21.0
output/preprocessed_image\C\C441.jpg,2.0
output/preprocessed_image\T\T474.jpg,19.0
output/preprocessed_image\Z\Z442.jpg,25.0
output/preprocessed_image\B\B208.jpg,1.0
output/preprocessed_image\S\S101.jpg,18.0
output/preprocessed_image\Q\Q109.jpg,16.0
output/preprocessed_image\F\F87.jpg,5.0
output/preprocessed_image\H\H426.jpg,7.0
output/preprocessed_image\M\M394.jpg,12.0
output/preprocessed_image\K\K214.jpg,10.0
output/preprocessed_image\nothing\nothing112.jpg,26.0
output/preprocessed_image\nothing\nothing216.jpg,26.0
output/preprocessed_image\Z\Z139.jpg,25.0
output/preprocessed_image\F\F322.jpg,5.0
output/preprocessed_image\H\H50.jpg,7.0
output/preprocessed_image\V\V446.jpg,21.0
output/preprocessed_image\K\K246.jpg,10.0
output/preprocessed_image\P\P461.jpg,15.0
output/preprocessed_image\M\M95.jpg,12.0
output/preprocessed_image\G\G317.jpg,6.0
output/preprocessed_image\N\N403.jpg,13.0
output/preprocessed_image\V\V359.jpg,21.0
output/preprocessed_image\R\R99.jpg,17.0
output/preprocessed_image\V\V458.jpg,21.0
output/preprocessed_image\N\N478.jpg,13.0
output/preprocessed_image\B\B316.jpg,1.0
output/preprocessed_image\B\B189.jpg,1.0
output/preprocessed_image\O\O79.jpg,14.0
output/preprocessed_image\Q\Q471.jpg,16.0
output/preprocessed_image\B\B309.jpg,1.0
output/preprocessed_image\Q\Q56.jpg,16.0
output/preprocessed_image\I\I373.jpg,8.0
output/preprocessed_image\E\E22.jpg,4.0
output/preprocessed_image\F\F472.jpg,5.0
output/preprocessed_image\M\M314.jpg,12.0
output/preprocessed_image\C\C87.jpg,2.0
output/preprocessed_image\F\F276.jpg,5.0
output/preprocessed_image\Q\Q229.jpg,16.0
output/preprocessed_image\D\D374.jpg,3.0
output/preprocessed_image\L\L315.jpg,11.0
output/preprocessed_image\H\H288.jpg,7.0
output/preprocessed_image\Z\Z444.jpg,25.0
output/preprocessed_image\nothing\nothing470.jpg,26.0
output/preprocessed_image\D\D209.jpg,3.0
output/preprocessed_image\K\K461.jpg,10.0
output/preprocessed_image\Y\Y369.jpg,24.0
output/preprocessed_image\B\B351.jpg,1.0
output/preprocessed_image\B\B37.jpg,1.0
output/preprocessed_image\nothing\nothing328.jpg,26.0
output/preprocessed_image\E\E381.jpg,4.0
output/preprocessed_image\G\G327.jpg,6.0
output/preprocessed_image\C\C154.jpg,2.0
output/preprocessed_image\Y\Y441.jpg,24.0
output/preprocessed_image\S\S62.jpg,18.0
output/preprocessed_image\Y\Y300.jpg,24.0
output/preprocessed_image\D\D312.jpg,3.0
output/preprocessed_image\C\C167.jpg,2.0
output/preprocessed_image\Q\Q413.jpg,16.0
output/preprocessed_image\B\B440.jpg,1.0
output/preprocessed_image\H\H297.jpg,7.0
output/preprocessed_image\I\I380.jpg,8.0
output/preprocessed_image\L\L479.jpg,11.0
output/preprocessed_image\N\N196.jpg,13.0
output/preprocessed_image\G\G354.jpg,6.0
output/preprocessed_image\E\E23.jpg,4.0
output/preprocessed_image\N\N373.jpg,13.0
output/preprocessed_image\H\H178.jpg,7.0
output/preprocessed_image\V\V451.jpg,21.0
output/preprocessed_image\J\J71.jpg,9.0
output/preprocessed_image\S\S185.jpg,18.0
output/preprocessed_image\O\O446.jpg,14.0
output/preprocessed_image\S\S91.jpg,18.0
output/preprocessed_image\L\L291.jpg,11.0
output/preprocessed_image\D\D211.jpg,3.0
output/preprocessed_image\K\K411.jpg,10.0
output/preprocessed_image\T\T428.jpg,19.0
output/preprocessed_image\F\F144.jpg,5.0
output/preprocessed_image\S\S453.jpg,18.0
output/preprocessed_image\C\C20.jpg,2.0
output/preprocessed_image\L\L376.jpg,11.0
output/preprocessed_image\V\V398.jpg,21.0
output/preprocessed_image\K\K141.jpg,10.0
output/preprocessed_image\Z\Z20.jpg,25.0
output/preprocessed_image\Y\Y216.jpg,24.0
output/preprocessed_image\Z\Z455.jpg,25.0
output/preprocessed_image\H\H64.jpg,7.0
output/preprocessed_image\I\I157.jpg,8.0
output/preprocessed_image\C\C396.jpg,2.0
output/preprocessed_image\C\C1.jpg,2.0
output/preprocessed_image\H\H475.jpg,7.0
output/preprocessed_image\O\O233.jpg,14.0
output/preprocessed_image\Q\Q174.jpg,16.0
output/preprocessed_image\Y\Y438.jpg,24.0
output/preprocessed_image\P\P387.jpg,15.0
output/preprocessed_image\J\J194.jpg,9.0
output/preprocessed_image\E\E169.jpg,4.0
output/preprocessed_image\B\B210.jpg,1.0
output/preprocessed_image\Z\Z44.jpg,25.0
output/preprocessed_image\U\U340.jpg,20.0
output/preprocessed_image\F\F229.jpg,5.0
output/preprocessed_image\nothing\nothing157.jpg,26.0
output/preprocessed_image\Q\Q266.jpg,16.0
output/preprocessed_image\A\A79.jpg,0.0
output/preprocessed_image\Y\Y491.jpg,24.0
output/preprocessed_image\K\K114.jpg,10.0
output/preprocessed_image\V\V56.jpg,21.0
output/preprocessed_image\P\P335.jpg,15.0
output/preprocessed_image\X\X35.jpg,23.0
output/preprocessed_image\F\F244.jpg,5.0
output/preprocessed_image\C\C91.jpg,2.0
output/preprocessed_image\Y\Y344.jpg,24.0
output/preprocessed_image\P\P476.jpg,15.0
output/preprocessed_image\O\O419.jpg,14.0
output/preprocessed_image\I\I180.jpg,8.0
output/preprocessed_image\B\B77.jpg,1.0
output/preprocessed_image\S\S162.jpg,18.0
output/preprocessed_image\L\L377.jpg,11.0
output/preprocessed_image\O\O29.jpg,14.0
output/preprocessed_image\O\O223.jpg,14.0
output/preprocessed_image\S\S312.jpg,18.0
output/preprocessed_image\J\J78.jpg,9.0
output/preprocessed_image\Y\Y186.jpg,24.0
output/preprocessed_image\T\T217.jpg,19.0
output/preprocessed_image\R\R36.jpg,17.0
output/preprocessed_image\I\I488.jpg,8.0
output/preprocessed_image\Z\Z261.jpg,25.0
output/preprocessed_image\X\X190.jpg,23.0
output/preprocessed_image\Y\Y423.jpg,24.0
output/preprocessed_image\G\G466.jpg,6.0
output/preprocessed_image\O\O371.jpg,14.0
output/preprocessed_image\N\N197.jpg,13.0
output/preprocessed_image\Z\Z132.jpg,25.0
output/preprocessed_image\M\M487.jpg,12.0
output/preprocessed_image\O\O372.jpg,14.0
output/preprocessed_image\T\T212.jpg,19.0
output/preprocessed_image\N\N270.jpg,13.0
output/preprocessed_image\M\M299.jpg,12.0
output/preprocessed_image\E\E494.jpg,4.0
output/preprocessed_image\V\V364.jpg,21.0
output/preprocessed_image\U\U183.jpg,20.0
output/preprocessed_image\O\O130.jpg,14.0
output/preprocessed_image\J\J342.jpg,9.0
output/preprocessed_image\V\V13.jpg,21.0
output/preprocessed_image\C\C380.jpg,2.0
output/preprocessed_image\R\R172.jpg,17.0
output/preprocessed_image\H\H98.jpg,7.0
output/preprocessed_image\G\G92.jpg,6.0
output/preprocessed_image\U\U7.jpg,20.0
output/preprocessed_image\A\A78.jpg,0.0
output/preprocessed_image\M\M472.jpg,12.0
output/preprocessed_image\B\B427.jpg,1.0
output/preprocessed_image\nothing\nothing189.jpg,26.0
output/preprocessed_image\Y\Y50.jpg,24.0
output/preprocessed_image\T\T405.jpg,19.0
output/preprocessed_image\B\B132.jpg,1.0
output/preprocessed_image\H\H311.jpg,7.0
output/preprocessed_image\V\V438.jpg,21.0
output/preprocessed_image\O\O172.jpg,14.0
output/preprocessed_image\E\E112.jpg,4.0
output/preprocessed_image\X\X331.jpg,23.0
output/preprocessed_image\C\C50.jpg,2.0
output/preprocessed_image\Q\Q364.jpg,16.0
output/preprocessed_image\Q\Q310.jpg,16.0
output/preprocessed_image\V\V157.jpg,21.0
output/preprocessed_image\nothing\nothing257.jpg,26.0
output/preprocessed_image\A\A54.jpg,0.0
output/preprocessed_image\P\P110.jpg,15.0
output/preprocessed_image\nothing\nothing235.jpg,26.0
output/preprocessed_image\Q\Q429.jpg,16.0
output/preprocessed_image\K\K436.jpg,10.0
output/preprocessed_image\S\S370.jpg,18.0
output/preprocessed_image\Y\Y37.jpg,24.0
output/preprocessed_image\M\M250.jpg,12.0
output/preprocessed_image\X\X134.jpg,23.0
output/preprocessed_image\R\R226.jpg,17.0
output/preprocessed_image\K\K59.jpg,10.0
output/preprocessed_image\G\G363.jpg,6.0
output/preprocessed_image\J\J489.jpg,9.0
output/preprocessed_image\F\F387.jpg,5.0
output/preprocessed_image\nothing\nothing482.jpg,26.0
output/preprocessed_image\Y\Y93.jpg,24.0
output/preprocessed_image\I\I158.jpg,8.0
output/preprocessed_image\O\O164.jpg,14.0
output/preprocessed_image\B\B365.jpg,1.0
output/preprocessed_image\T\T252.jpg,19.0
output/preprocessed_image\X\X23.jpg,23.0
output/preprocessed_image\R\R480.jpg,17.0
output/preprocessed_image\L\L471.jpg,11.0
output/preprocessed_image\Q\Q215.jpg,16.0
output/preprocessed_image\R\R332.jpg,17.0
output/preprocessed_image\T\T281.jpg,19.0
output/preprocessed_image\O\O320.jpg,14.0
output/preprocessed_image\W\W51.jpg,22.0
output/preprocessed_image\H\H41.jpg,7.0
output/preprocessed_image\Z\Z290.jpg,25.0
output/preprocessed_image\X\X81.jpg,23.0
output/preprocessed_image\Y\Y171.jpg,24.0
output/preprocessed_image\L\L307.jpg,11.0
output/preprocessed_image\J\J132.jpg,9.0
output/preprocessed_image\L\L365.jpg,11.0
output/preprocessed_image\G\G476.jpg,6.0
output/preprocessed_image\W\W118.jpg,22.0
output/preprocessed_image\Z\Z121.jpg,25.0
output/preprocessed_image\C\C125.jpg,2.0
output/preprocessed_image\P\P324.jpg,15.0
output/preprocessed_image\X\X201.jpg,23.0
output/preprocessed_image\I\I232.jpg,8.0
output/preprocessed_image\nothing\nothing423.jpg,26.0
output/preprocessed_image\K\K198.jpg,10.0
output/preprocessed_image\T\T194.jpg,19.0
output/preprocessed_image\S\S85.jpg,18.0
output/preprocessed_image\F\F32.jpg,5.0
output/preprocessed_image\H\H103.jpg,7.0
output/preprocessed_image\K\K397.jpg,10.0
output/preprocessed_image\R\R347.jpg,17.0
output/preprocessed_image\E\E271.jpg,4.0
output/preprocessed_image\J\J102.jpg,9.0
output/preprocessed_image\T\T401.jpg,19.0
output/preprocessed_image\F\F377.jpg,5.0
output/preprocessed_image\Y\Y150.jpg,24.0
output/preprocessed_image\D\D379.jpg,3.0
output/preprocessed_image\A\A222.jpg,0.0
output/preprocessed_image\T\T157.jpg,19.0
output/preprocessed_image\H\H91.jpg,7.0
output/preprocessed_image\N\N27.jpg,13.0
output/preprocessed_image\W\W314.jpg,22.0
output/preprocessed_image\G\G347.jpg,6.0
output/preprocessed_image\G\G414.jpg,6.0
output/preprocessed_image\A\A184.jpg,0.0
output/preprocessed_image\L\L458.jpg,11.0
output/preprocessed_image\L\L19.jpg,11.0
output/preprocessed_image\Q\Q379.jpg,16.0
output/preprocessed_image\E\E36.jpg,4.0
output/preprocessed_image\A\A172.jpg,0.0
output/preprocessed_image\Z\Z354.jpg,25.0
output/preprocessed_image\D\D220.jpg,3.0
output/preprocessed_image\U\U9.jpg,20.0
output/preprocessed_image\Y\Y36.jpg,24.0
output/preprocessed_image\W\W321.jpg,22.0
output/preprocessed_image\O\O468.jpg,14.0
output/preprocessed_image\N\N448.jpg,13.0
output/preprocessed_image\B\B100.jpg,1.0
output/preprocessed_image\N\N91.jpg,13.0
output/preprocessed_image\O\O452.jpg,14.0
output/preprocessed_image\K\K338.jpg,10.0
output/preprocessed_image\I\I382.jpg,8.0
output/preprocessed_image\H\H146.jpg,7.0
output/preprocessed_image\H\H9.jpg,7.0
output/preprocessed_image\C\C358.jpg,2.0
output/preprocessed_image\Y\Y373.jpg,24.0
output/preprocessed_image\V\V10.jpg,21.0
output/preprocessed_image\N\N304.jpg,13.0
output/preprocessed_image\H\H234.jpg,7.0
output/preprocessed_image\W\W82.jpg,22.0
output/preprocessed_image\S\S96.jpg,18.0
output/preprocessed_image\M\M354.jpg,12.0
output/preprocessed_image\L\L268.jpg,11.0
output/preprocessed_image\G\G352.jpg,6.0
output/preprocessed_image\E\E466.jpg,4.0
output/preprocessed_image\F\F47.jpg,5.0
output/preprocessed_image\E\E338.jpg,4.0
output/preprocessed_image\B\B334.jpg,1.0
output/preprocessed_image\K\K5.jpg,10.0
output/preprocessed_image\U\U124.jpg,20.0
output/preprocessed_image\H\H478.jpg,7.0
output/preprocessed_image\H\H329.jpg,7.0
output/preprocessed_image\W\W181.jpg,22.0
output/preprocessed_image\B\B483.jpg,1.0
output/preprocessed_image\A\A147.jpg,0.0
output/preprocessed_image\X\X118.jpg,23.0
output/preprocessed_image\I\I173.jpg,8.0
output/preprocessed_image\T\T248.jpg,19.0
output/preprocessed_image\T\T21.jpg,19.0
output/preprocessed_image\O\O296.jpg,14.0
output/preprocessed_image\C\C19.jpg,2.0
output/preprocessed_image\A\A391.jpg,0.0
output/preprocessed_image\A\A305.jpg,0.0
output/preprocessed_image\Y\Y261.jpg,24.0
output/preprocessed_image\P\P245.jpg,15.0
output/preprocessed_image\E\E143.jpg,4.0
output/preprocessed_image\W\W91.jpg,22.0
output/preprocessed_image\H\H224.jpg,7.0
output/preprocessed_image\F\F139.jpg,5.0
output/preprocessed_image\X\X97.jpg,23.0
output/preprocessed_image\P\P463.jpg,15.0
output/preprocessed_image\V\V341.jpg,21.0
output/preprocessed_image\C\C378.jpg,2.0
output/preprocessed_image\A\A84.jpg,0.0
output/preprocessed_image\W\W228.jpg,22.0
output/preprocessed_image\E\E488.jpg,4.0
output/preprocessed_image\R\R12.jpg,17.0
output/preprocessed_image\Z\Z226.jpg,25.0
output/preprocessed_image\nothing\nothing347.jpg,26.0
output/preprocessed_image\S\S437.jpg,18.0
output/preprocessed_image\nothing\nothing129.jpg,26.0
output/preprocessed_image\H\H54.jpg,7.0
output/preprocessed_image\B\B226.jpg,1.0
output/preprocessed_image\C\C435.jpg,2.0
output/preprocessed_image\B\B385.jpg,1.0
output/preprocessed_image\K\K329.jpg,10.0
output/preprocessed_image\R\R136.jpg,17.0
output/preprocessed_image\K\K69.jpg,10.0
output/preprocessed_image\Y\Y144.jpg,24.0
output/preprocessed_image\K\K381.jpg,10.0
output/preprocessed_image\B\B336.jpg,1.0
output/preprocessed_image\N\N124.jpg,13.0
output/preprocessed_image\H\H265.jpg,7.0
output/preprocessed_image\A\A371.jpg,0.0
output/preprocessed_image\O\O423.jpg,14.0
output/preprocessed_image\A\A71.jpg,0.0
output/preprocessed_image\G\G99.jpg,6.0
output/preprocessed_image\Y\Y465.jpg,24.0
output/preprocessed_image\Y\Y16.jpg,24.0
output/preprocessed_image\V\V363.jpg,21.0
output/preprocessed_image\W\W421.jpg,22.0
output/preprocessed_image\D\D262.jpg,3.0
output/preprocessed_image\B\B55.jpg,1.0
output/preprocessed_image\V\V222.jpg,21.0
output/preprocessed_image\T\T438.jpg,19.0
output/preprocessed_image\O\O490.jpg,14.0
output/preprocessed_image\R\R265.jpg,17.0
output/preprocessed_image\S\S250.jpg,18.0
output/preprocessed_image\Q\Q452.jpg,16.0
output/preprocessed_image\Y\Y194.jpg,24.0
output/preprocessed_image\J\J0.jpg,9.0
output/preprocessed_image\K\K35.jpg,10.0
output/preprocessed_image\I\I79.jpg,8.0
output/preprocessed_image\K\K140.jpg,10.0
output/preprocessed_image\B\B362.jpg,1.0
output/preprocessed_image\I\I329.jpg,8.0
output/preprocessed_image\K\K320.jpg,10.0
output/preprocessed_image\H\H469.jpg,7.0
output/preprocessed_image\Z\Z178.jpg,25.0
output/preprocessed_image\M\M465.jpg,12.0
output/preprocessed_image\A\A53.jpg,0.0
output/preprocessed_image\C\C63.jpg,2.0
output/preprocessed_image\T\T80.jpg,19.0
output/preprocessed_image\Z\Z433.jpg,25.0
output/preprocessed_image\B\B20.jpg,1.0
output/preprocessed_image\C\C425.jpg,2.0
output/preprocessed_image\V\V159.jpg,21.0
output/preprocessed_image\I\I203.jpg,8.0
output/preprocessed_image\T\T55.jpg,19.0
output/preprocessed_image\Z\Z114.jpg,25.0
output/preprocessed_image\T\T51.jpg,19.0
output/preprocessed_image\Z\Z349.jpg,25.0
output/preprocessed_image\J\J287.jpg,9.0
output/preprocessed_image\P\P490.jpg,15.0
output/preprocessed_image\G\G161.jpg,6.0
output/preprocessed_image\C\C244.jpg,2.0
output/preprocessed_image\P\P325.jpg,15.0
output/preprocessed_image\E\E323.jpg,4.0
output/preprocessed_image\T\T395.jpg,19.0
output/preprocessed_image\A\A165.jpg,0.0
output/preprocessed_image\H\H7.jpg,7.0
output/preprocessed_image\S\S311.jpg,18.0
output/preprocessed_image\K\K241.jpg,10.0
output/preprocessed_image\Q\Q432.jpg,16.0
output/preprocessed_image\B\B307.jpg,1.0
output/preprocessed_image\G\G133.jpg,6.0
output/preprocessed_image\S\S51.jpg,18.0
output/preprocessed_image\C\C17.jpg,2.0
output/preprocessed_image\X\X374.jpg,23.0
output/preprocessed_image\B\B183.jpg,1.0
output/preprocessed_image\M\M61.jpg,12.0
output/preprocessed_image\N\N265.jpg,13.0
output/preprocessed_image\T\T283.jpg,19.0
output/preprocessed_image\I\I214.jpg,8.0
output/preprocessed_image\C\C53.jpg,2.0
output/preprocessed_image\S\S362.jpg,18.0
output/preprocessed_image\J\J179.jpg,9.0
output/preprocessed_image\Y\Y33.jpg,24.0
output/preprocessed_image\C\C321.jpg,2.0
output/preprocessed_image\T\T256.jpg,19.0
output/preprocessed_image\V\V328.jpg,21.0
output/preprocessed_image\V\V332.jpg,21.0
output/preprocessed_image\B\B247.jpg,1.0
output/preprocessed_image\F\F360.jpg,5.0
output/preprocessed_image\X\X299.jpg,23.0
output/preprocessed_image\nothing\nothing460.jpg,26.0
output/preprocessed_image\A\A418.jpg,0.0
output/preprocessed_image\F\F484.jpg,5.0
output/preprocessed_image\V\V414.jpg,21.0
output/preprocessed_image\T\T359.jpg,19.0
output/preprocessed_image\P\P415.jpg,15.0
output/preprocessed_image\P\P219.jpg,15.0
output/preprocessed_image\G\G289.jpg,6.0
output/preprocessed_image\S\S137.jpg,18.0
output/preprocessed_image\O\O156.jpg,14.0
output/preprocessed_image\M\M174.jpg,12.0
output/preprocessed_image\G\G132.jpg,6.0
output/preprocessed_image\T\T11.jpg,19.0
output/preprocessed_image\Z\Z76.jpg,25.0
output/preprocessed_image\L\L389.jpg,11.0
output/preprocessed_image\G\G437.jpg,6.0
output/preprocessed_image\H\H470.jpg,7.0
output/preprocessed_image\D\D338.jpg,3.0
output/preprocessed_image\nothing\nothing484.jpg,26.0
